FSCL_YR,MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,AGRG_PYMT_AMT
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Scadding Court Community Centre Toronto Ont",199574
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Settlement and Integration Services Organization Hamilton Ont",3003072
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Sheridan College Institute of Technology and Advanced Learning Oakville Ont",223307
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Skills for Change of Metro Toronto Toronto Ont",783047
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","South Asian Family Support Services Scarborough Ont",473244
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","South Asian Women's Centre Toronto Ont",356807
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","South London Neighbourhood Resource Centre London Ont",103454
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","St Stephen's Community House Toronto Ont",122893
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Stonehaven Productions Inc Westmount Que",156692
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Sudanese Settlement and Community Toronto Ont",353872
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Sudbury Multicultural and Folk Arts Association Sudbury Ont",326847
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Swim Media Inc Toronto Ont",153731
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Tamil Eelam Society of Canada Scarborough Ont",658066
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","The Arab Community Centre of Toronto Toronto Ont",1547313
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","The Care Centre for Internationally Educated Nurses Toronto Ont",509538
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","The Cross-Cultural Community Toronto Ont",458787
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","The Maytree Foundation Toronto Ont",2009847
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Thorncliffe Neighbourhood Office Toronto Ont",2308750
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Thunder Bay Multicultural Association Thunder Bay Ont",249145
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Toronto District School Board Toronto Ont",850191
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Toronto Public Library Board Toronto Ont",287024
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Tropicana Community Services Scarborough Ont",158724
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","United Chinese Community Vancouver BC",403360
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","United Way of Peel Region Mississauga Ont",225246
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","University of Calgary Calgary Alta",269692
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","University of Guelph, Alfred Campus Guelph Ont",221114
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","University of Toronto Toronto Ont",138496
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Vietnamese Association of Toronto Toronto Ont",681626
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Windsor Essex County Family YMCA Windsor Ont",686873
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Woodgreen Community Services Toronto Ont",1130792
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","Working Women Community Centre Toronto Ont",595787
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","YMCA of Windsor-Essex County Windsor Ont",106046
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","YMCA of Brantford Brantford Ont",215767
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","YMCA of Cambridge Cambridge Ont",150000
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","YMCA of Greater Halifax/Dartmouth Halifax NS",746549
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","YMCA of Greater Toronto - Korean Toronto Ont",419267
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","YMCA of Greater Toronto Toronto Ont",3295214
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Immigrant settlement and adaptation","YMCA of Kitchener/Waterloo Kitchener Ont",1342774
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Afghan Women's Counselling and Integration Community Support Organization Toronto Ont",276413
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Association for New Canadians St John's NL",282480
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Calgary Catholic Immigration Society Calgary Alta",916451
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Carpet and Mattress London Ont",155093
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Catholic Immigration Centre Ottawa Ottawa Ont",1036939
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Catholic Social Services Edmonton Alta",1128236
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Costi Immigrant Services Toronto Ont",1336073
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Hai Ho Oriental Furniture Windsor Ont",156921
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Immigrant Services Society of BC Vancouver BC",1224219
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Interfusion Furniture and Supply Toronto Ont",570594
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","International Organization for Migration Ottawa Ont",248317
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Jangles Productions Ltd Toronto Ont",138731
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","JS Furniture and More Winnipeg Man",287597
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Kappel & Associates Inc Toronto Ont",107099
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","K-W House Church Assembly Inc Kitchener Ont",547029
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","London Cross Cultural Learner London Ont",535933
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","MAGMA - Multicultural Association of Greater Moncton Area Moncton NB",105687
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Malton Neighbourhood Services Mississauga Ont",797319
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Manitoba Interfaith Immigration Winnipeg Man",1222036
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","MCAF - Multicultural Association of Fredericton Fredericton NB",115309
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Metropolitan Immigrant Settlement Association Halifax NS",474213
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Multicultural Council of Windsor Windsor Ont",553123
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","New Choice Furniture Inc Kitchener Ont",124207
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","PEI Association for Newcomers Charlottetown PEI",112500
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Pemberton Heights Interiors Ltd North Vancouver BC",639505
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Regina Open Door Society Regina Sask",315934
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Saskatoon Open Door Society Saskatoon Sask",259720
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Settlement and Integration Services Organization Hamilton Ont",613558
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Simco Furnishings Calgary Alta",430254
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","Trudel Home Hardware Ottawa Ont",179845
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","United Chinese Community Vancouver BC",295141
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Resettlement Assistance","YMCA-YWCA of Saint John Saint John NB",128502
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to provinces","Minister of Finance of Manitoba Winnipeg Man",16225841
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to provinces","Minister of Finance of British Columbia Victoria BC",81356626
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","AAT School Hamilton inc Hamilton Ont",280700
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Adult Language and Learning Chatham Ont",132799
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Afghan Women's Counselling and Integration Community Support Organization Toronto Ont",2236006
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","African Training and Employment Centre Toronto Ont",400686
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Algonquin & Lakeshore CDSB Napanee Ont",104000
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Algonquin College of Applied Arts and technologiy Nepean Ont",1002700
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Association for New Canadians St John's NL",765769
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Bow Valley College Calgary Alta",3031182
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Bradford Immigrant and Community Services Bradford Ont",236255
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Brampton Neighbourhood Resource Brampton Ont",1008467
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Caldwell Family Centre Inc Ottawa Ont",115174
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Caledon Community Services Bolton Ont",157351
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Calgary Board of Education Calgary Alta",895137
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Calgary Catholic Immigration Society Calgary Alta",867860
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Calgary Immigrant Aid Society Calgary Alta",822209
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Calgary Immigrant Educational Society Calgary Alta",780774
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Calgary Immigrant Women's Association Calgary Alta",704822
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Calgary Mennonite Centre for Newcomers Calgary Alta",856223
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Canadian Arab Federation - JSW Scarborough Ont",268567
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Canadian Arab Federation - LINC Toronto Ont",755803
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Canadian Centre for Victims of Torture Toronto Ont",335953
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Canadian Co-op for Language & Cultural Studies Inc Toronto Ont",1888077
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Canadian Ukrainian Immigrant Aid Society Toronto Ont",1017750
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Catholic Cross Cultural Services Scarborough Ont",2851780
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Catholic Social Services Edmonton Alta",321231
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Centennial College Scarborough Ont",958486
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Central Alberta Refugee Effort Red Deer Alta",287975
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Centre for Canadian Language Benchmarks Ottawa Ont",408534
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Centre for Information & Community Services of Ontario (CICS) Toronto Ont",3084039
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Chinese Association of Mississauga Mississauga Ont",259509
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Chinese Canadian National Council London Ont",269418
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Church of the Epiphany Sudbury Ont",192299
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Circle of Friends for Newcomers Hamilton Ont",241982
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Collège Boréal Sudbury Ont",287508
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Colleges Ontario Toronto Ont",281536
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Columbia College Corporation Calgary Alta",142957
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Community Development Council Ajax Ont",137793
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Community Microskills Development Etobicoke Ont",696073
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Conestoga College Kitchener Ont",197188
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Confederation Court Community Organization Ottawa Ont",114593
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Conseil des écoles publiques d'Ottawa Ottawa Ont",448329
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Costi Immigrant Services Toronto Ont",4512226
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Delta Family Resource Centre Toronto Ont",463588
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Dixie Bloor Neighbourhood Centre Mississauga Ont",2257365
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Dufferin-Peel Catholic District Mississauga Ont",417512
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Durham Catholic District School Board Oshawa Ont",360653
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Durham Continuing Education - Durham district school Board Oshawa Ont",786377
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Edmonton Catholic School Edmonton Alta",1730215
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Edmonton Mennonite Centre for Newcomers Edmonton Alta",558125
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Edmonton Public Schools Edmonton Alta",670334
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","English at First Waterloo Ont",400595
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","English Language Tutoring for the Ottawa Community Ottawa Ont",374304
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Ethiopian Association in the Greater Toronto Area and Surrounding Regions Toronto Ont",733943
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Flexibility Learning Systems Ltd Lethbridge Alta",421872
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Folk Arts Council of St Catharines St Catharines Ont",619141
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Fort Erie Multicultural Centre Fort Erie Ont",194892
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Grand Erie Learning Alternatives Brantford Ont",276951
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Graybridge International Consulting Ottawa Ont",455006
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Greater Essex County District School Board Windsor Ont",254306
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Halifax Immigrant ESL Society Halifax NS",464325
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Halifax Regional School Board Dartmouth NS",997159
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Halton Catholic District School Board Burlington Ont",1338902
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Halton District School Board Burlington Ont",1010665
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Halton Multicultural Council Oakville Ont",686491
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Hamilton Public Library Hamilton Ont",184405
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Hamilton Wentworth District School Board Hamilton Ont",875580
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Hamilton-Wentworth Catholic District School Board Hamilton Ont",2054996
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Holland College Charlottetown PEI",271378
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","India Rainbow Community Services Mississauga Ont",1756522
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","JIAS (Jewish Immigrant Aid Services) Toronto Ont",1089655
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Kingston Employment & Youth Service Kingston Ont",283024
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Kingston Literacy Kingston Ont",353537
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","La Cité Collégiale Ottawa Ont",680214
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Language Plus Inc Calgary Alta",152040
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Language Training Centre of Ottawa Ottawa Ont",589761
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Learning Enrichment Foundation Toronto Ont",1673843
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Lethbridge College Lethbridge Alta",260113
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","London Cross Cultural Learner London Ont",148617
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","MAGMA - Multicultural Association of Greater Moncton Area Moncton NB",282397
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Malton Neighbourhood Services Mississauga Ont",966491
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Maple Leaf Academy Calgary Alta",1439635
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","MCAF - Multicultural Association of Fredericton Fredericton NB",497627
2007/2008,"CITIZENSHIP AND IMMIGRATION","CITIZENSHIP AND IMMIGRATION","Contributions to Language instruction for newcomers to Canada","Mennonite New Life Centre of Toronto Toronto Ont",602246
