FSCL_YR,MINC,MINE,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,TOT_CY_XPND_AMT,AGRG_PYMT_AMT
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Castlewood Farms Ltd Morris Man",0,304217
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","CH Finishing Inc Winnipeg Man",0,279503
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Chesterfield Stock Farm 1997 Ltd Mantario Sask",0,136986
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Christian Chabot Inc Saint-Amable Que",0,137537
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","CIBC Toronto Ont",0,24493030
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Colarome Inc St-Hubert Que",0,155318
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Conestoga Meat Packers Ltd Breslau Ont",0,2243612
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Cook Feeders Ltd Teulon Man",0,157496
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Cottonwood Pork Ltd Winnipeg Man",0,268983
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Crocus Swine Inc Brunkild Man",0,730132
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Crossline Farms Ltd Manitou Man",0,161722
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Cudworth Pork Investors Group Cudworth Sask",0,346419
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Dellwood Pork Inc Watrous Sask",0,313702
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Designed Genetics Inc Lockport Man",0,593991
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Devonridge Farms Inc Rivers Man",0,565271
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Domain Porkplex Inc Domain Man",0,188634
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Écolait Saint-Hyacinthe Que",0,136205
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Elite Stock Farm Ltd Outlook Sask",0,199935
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Excel Pork Limited Partnership Niverville Man",0,102304
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Fal-Ric Farms Inc Niverville Man",0,252741
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Farm Credit Canada Regina Sask",0,78659528
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Fehr-Tec Inc Grunthal Man",0,654438
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Ferme Nord-Est Limitée Penobsquis NB",0,493650
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Ferme Prejet Ltée Notre-Dame-De-Lourdes Man",0,154988
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Fisher Pork Limited Partnership Niverville Man",0,297174
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Foxtail Farms Ltd Morris Man",0,619626
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Frank R Thiessen Farms Inc Steinbach Man",0,168383
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Freybe Gourmet Foods Ltd Langley BC",0,1900000
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Gagnon Bros Ltd Niverville Man",0,179528
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Gemstone Farms Ltd Winnipeg Man",0,521811
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Glendon Barr & Sons Fur Farm Limited Weymouth NS",0,132180
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Glenway Colony Farms Ltd Dominion City Man",0,200188
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Golden Gilt Inc Steinbach Man",0,201090
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Greenfield Ethanol Inc Toronto Ont",0,1465250
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Greyland Pork Ltd Stephenfield Man",0,262534
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Hemp Oil Canada Inc Winnipeg Man",0,127394
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Henervic Farms Ltd Randolph Man",0,132940
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Heritage Hogs Limited Niverville Man",0,208954
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Hermart Farms Ltd Rosenort Man",0,138378
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Hespeler Hog Farms Ltd Niverville Man",0,305815
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Hillsburgh Stock Farm 1997 Ltd Brock Sask",0,106102
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Hog Hill Farms 2002 Ltd Minto Man",0,127204
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Hogs Is Beautiful Inc Souris Man",0,255857
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Holly Park Meat Packers Inc Cookstown Ont",0,1544000
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Hyota Farms Ltd La Broquerie Man",0,880624
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Hypor Inc Regina Sask",0,888205
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Hytek Ltd La Broquerie Man",0,1350000
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Integra Farms Ltd Steinbach Man",0,193760
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","J V Hog Farms Ltd Steinbach Man",0,101898
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Jim Friesen Farms Inc Steinbach Man",0,206174
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Joubert Creek Farm Inc Steinbach Man",0,326524
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","JT Bakeries Kitchener Ont",0,471100
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Jurassic Pork Inc Steinbach Man",0,745855
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Kelly Farms Ltd Niverville Man",0,283774
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Kilback Stock Farm Ltd Balgonie Sask",0,115643
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Kilkenny Pork Limited Partnership Niverville Man",0,404119
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Koho Pork Inc Steinbach Man",0,754503
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Laboratoire M2 Inc Sherbrooke Que",0,133718
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Larnet Hogs Inc Marcelin Sask",0,216871
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Laurentian Bank of Canada Montréal Que",0,1424099
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Les Viandes Laroche Inc Asbestos Que",0,920000
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Libro Financial Group London Ont",0,5973714
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Linnaeus Plant Sciences Inc Vancouver BC",0,1397597
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Lonesand Farms Inc Vita Man",0,241483
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Manna Mushrooms Ltd Langley BC",0,275792
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Maple Pork Farms Inc Winkler Man",0,415771
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Marlene Moffett Ltd Penobsquis NB",0,257670
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Martin Farms Ltd East Selkirk Man",0,652321
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Mennonite Savings And Credit Union Kitchener Ont",0,2982295
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Metz Farms Limited New Canaan NB",0,734301
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Mid-Way Farms Inc Winkler Man",0,421294
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Ministre des Finances du Québec Québec Que",0,110735566
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Ministry of Agriculture and Lands Kelowna BC ",0,17906287
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Misty Blue Farms Inc Upper Rawdon NS",0,108712
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Morris Piglets Ltd Winkler Man",0,293132
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","MultiPork Inc Morris Man",0,895609
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Mustard Capital Inc Gravelbourg Sask",0,125229
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Name withheld",0,137857
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","National Bank Financial Group Montréal Que",0,45398170
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Nature's Crops International Kensington PEI",0,246963
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","New Generation Pork Glossop Inc Winnipeg Man",0,746667
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","New Generation Pork Mapleton Inc Winnipeg Man",0,699579
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Niverville Swine Breeders Ltd Niverville Man",0,398397
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Northland Pork Inc Randolph Man",0,285392
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Northview Feeders Ltd Gilbert Plains Man",0,122267
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Nutra Canada Inc Champlain Que",0,1067617
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Oak Bluff Colony Farms Ltd Morris Man",0,149775
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Oak Hollow Pork Ltd Steinbach Man",0,108427
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Oak Summit Farms Ltd Foxwarren Man",0,146964
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Paradigm Farms Ltd Niverville Man",0,581329
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Pembina Valley Pigs Ltd Niverville Man",0,900000
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Pine Tree Pork Inc Steinbach Man",0,204139
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Planate Hogglywood Inc Grunthal Man",0,332277
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Platinum Pork Inc Altona Man",0,782552
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Pogo Palace Ltd La Broquerie Man",0,891862
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Porcherie Gauthier Ltée Landmark Man",0,888409
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Porcherie La Montagne Ltée Notre Dame Man",0,286932
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Porcherie Lac du Onze Ltée Notre Dame Man",0,894367
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Porcherie Notre Dame Ltée Notre Dame Man",0,242579
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Ptarmigan Swine Inc Winnipeg Man",0,441138
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Purgenesis Technologies Inc Québec Que",0,1357183
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Quinfield Farms Ltd Winnipeg Man",0,892132
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Radient Technologies Inc Edmonton Alta",0,421046
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Remberg Pork Limited Steinbach Man",0,116504
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Rosegrove Farms Inc Landmark Man",0,320306
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Roseway Pork Farm Inc Plum Coulee Man",0,695696
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Royal Bank of Canada Toronto Ont",0,16514698
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Royal Pork Inc Morris Man",0,606984
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Ryding-Regency Meat Packers Ltd Toronto Ont",0,547500
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Sandy Pine Pork Farms Ltd Steinbach Man",0,172805
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Sask Crop Insurance Corporation Melville Sask",0,109228685
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Seacliff Energy Inc Leamington Ont",0,1105565
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Select Weanlings Inc Rosenfeld Man",0,203999
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Sierra Swine Inc Grunthal Man",0,283773
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Silver Pine Swine Inc Winnipeg Man",0,468839
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Silver Weanlings Inc Arborg Man",0,706422
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Sinnett Pork Farm Ltd Leroy Sask",0,900000
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Spring Valley Colony Ltd Brandon Man",0,100114
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","SS Wine Inc Steinbach Man",0,807536
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Steinbach Credit Union Ltd Steinbach Man",0,24751170
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Stockridge Farms Ltd Niverville Man",0,392481
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Sun Valley Hog Farms Ltd Rosenort Man",0,140345
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Sunnybrook Swine Inc Winnipeg Man",0,712830
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Super Gro Gilts Ltd Landmark Man",0,694720
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Superior Weanlings Ltd Winnipeg Man",0,108709
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Supreme Pork Ltd Winkler Man",0,112088
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Synergy Swine Ltd East Selkirk Man",0,431525
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","T & D Neufeld Farms Inc Niverville Man",0,563205
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","TD Canada Trust Toronto Ont",0,170000
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","The Dutch Barn Limited Partnership Cardale Man",0,294361
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","The Puratone Corporation Niverville Man",0,870455
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Tobacco Creek Farms Ltd Morris Man",0,748581
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Topeaka Farms Ltd Grunthal Man",0,900000
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Transfer payments under $100,000 (124,086 recipients)",0,29813572
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Triple P Farms Ltd Steinbach Man",0,128914
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Tri-Star Farms 2004 Ltd Blumenort Man",0,194576
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Twin Creek Pork Inc Ste Anne Man",0,495671
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Walter Kehler Ltd New Bothwell Man",0,193237
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Weststar Pork Inc Randolph Man",0,166397
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Whiteshell Colony Farms Ltd River Hills Man",0,364290
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","Willow Creek Colony Farms Ltd Cartwright Man",0,185242
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural subsidies","XL Foods Inc Calgary Alta",0,1161000
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry",,28468212,0
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Access Credit Union Carman Man",0,483149
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Alberta Treasury Branches Edmonton Alta",0,860040
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Bank of Nova Scotia Halifax NS",0,883598
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","BMO Financial Group Toronto Ont",0,13037027
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","CIBC Toronto Ont",0,5393949
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","CLA Canadian Livestock Advance Association Carman Man",0,178854
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Dufferin Credit Union Ltd Carman Man",0,162158
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Feeder Association of Alberta Ltd Edmonton Alta",0,609998
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Laurentian Bank of Canada Montréal Que",0,2261442
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","National Bank Financial Group Montréal Que",0,10691272
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Province of Saskatchewan Agriculture Regina Sask",0,220501
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Royal Bank of Canada Toronto Ont",0,598071
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Steinbach Credit Union Ltd Steinbach Man",0,354510
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Transfer payments under $100,000 (79 recipients)",0,-7266357
2009/2010,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or on behalf of international organizations and foreign countries",,29596238,0
