FSCL_YR,MINC,MINE,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,TOT_CY_XPND_AMT,AGRG_PYMT_AMT
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","Richardson International Ltd, Winnipeg, Manitoba",0,2428827
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to persons",,6773,0
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to persons","Transfer payments under $100,000 (1 recipient)",0,6773
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies",,431609990,0
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","2310439 Ontario Inc, Leamington, Ontario",0,293400
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","Agricorp, Toronto, Ontario",0,85394700
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","Agriculture Financial Services Corporation, Lacombe, Alberta",0,26746089
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","Gordon Dale Pallister, Dundalk, Ontario",0,117832
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","Heartland Fur Farm Ltd, Wolfville, Nova Scotia",0,164405
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","Hillspring Farms Ltd, Beechwood, New Brunswick",0,294003
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","Lansing Olam Canada, Hamilton, Ontario,",0,874005
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Transfer payments under $100,000 (81 recipients)",0,-17011723
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to provinces and territories",,933095312,0
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to provinces and territories","Agricorp, Toronto, Ontario",0,66381756
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to provinces and territories","Agriculture Financial Services Corporation, Lacombe, Alberta",0,244922012
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","National Bank of Canada, Montréal, Quebec",0,14560446
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Northern Natural Processing LP, Toronto, Ontario",0,2065140
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Royal Bank of Canada, Toronto, Ontario",0,17858068
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Saskatchewan Ministry of Agriculture, Regina, Saskatchewan",0,302983
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Toronto-Dominion Bank, Toronto, Ontario",0,364386
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Tradition Fine Foods Ltd, Toronto, Ontario",0,4948356
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Treasure Mills Inc, Newmarket, Ontario",0,400000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","U-Be-Livin-Smart Inc, Concord, Ontario",0,572300
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","ATB Financial, Calgary, Alberta",0,425195
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Backerhaus Veit Ltd, Woodbridge, Ontario",0,765582
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Bank of Nova Scotia, Halifax, Nova Scotia",0,6275755
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Beef Farmers of Ontario, Guelph, Ontario",0,427552
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","BioAmber Incorporated, Montréal, Quebec",0,2000000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","BMO Financial Group, Toronto, Ontario",0,28140121
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Canadian Wheat Board, Winnipeg, Manitoba",0,36398557
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Canafric Inc, Burlington, Ontario",0,1397000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","CIBC, Toronto, Ontario",0,20485753
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Dr Oetker Canada Ltd, Mississauga, Ontario",0,1000000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Fédération des producteurs acéricoles du Québec, Longueuil, Quebec",0,242246
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Feeder Association of Alberta Ltd, Edmonton, Alberta",0,521513
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Hemp Oil Canada Inc, Ste Agathe, Manitoba",0,1979115
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Jasper Wyman & Son Canada Inc, Morell, Prince Edward Island",0,5000000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Maple Leaf Foods Inc, Toronto, Ontario",0,5000000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Marsan Foods Ltd, Toronto, Ontario",0,910000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to provinces and territories","Province of Quebec, Québec, Quebec",0,67378693
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to provinces and territories","Province of Saskatchewan, Regina, Saskatchewan",0,49937101
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to provinces and territories","Saskatchewan Crop Insurance Corporation, Melville, Saskatchewan",0,252527646
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to provinces and territories","Wildlife Damage Compensation, Melville, Saskatchewan",0,2432316
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to international organizations",,1021350,0
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to international organizations","CABI Publishing, Wallingford, United Kingdom",0,317000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to international organizations","FAO, Rome, Italy",0,130000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to international organizations","International Grains Council, London, United Kingdom",0,310402
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to international organizations","Transfer payments under $100,000 (4 recipients)",0,263948
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries",,22489589,0
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Alberta Barley Commission, Calgary, Alberta",0,105046
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canada Grains Council, Winnipeg, Manitoba",0,100000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canada Organic Trade Association Inc, Ottawa, Ontario",0,166121
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canada Pork International, Ottawa, Ontario",0,3000000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Aquaculture Industry Alliance, Ottawa, Ontario",0,1005275
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Association of Prawn Producers, Manotick, Ontario",0,165000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Cattlemen's Association, Calgary, Alberta",0,4453481
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Food Exporters Association, Toronto, Ontario",0,797657
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Horticultural Council, Ottawa, Ontario",0,203110
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian International Grains Institute, Winnipeg, Manitoba",0,2971322
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Livestock Genetics Association, Guelph, Ontario",0,829400
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Malting Barley Technical Centre, Winnipeg, Manitoba",0,390000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Pacific Kazunoko Association, Vancouver, British Columbia",0,200765
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Swine Exporters Association, Woodstock, Ontario",0,626500
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","Sunnylyfe Pork Inc, Winnipeg, Manitoba",0,209821
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","The Scoular Company, Indianola, Iowa",0,111569
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Agricultural Subsidies","Transfer payments under $100,000 (90,739 recipients)",0,226145973
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry",,142465301,0
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","1048547 Ontario Inc, St-Eugene, Ontario",0,3350300
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","6381023 Manitoba Ltd, Winnipeg, Manitoba",0,1066612
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Access Credit Union, Carman, Manitoba",0,1020044
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other subsidies to industry","Apple Valley Foods Inc, Kentville, Nova Scotia",0,2000000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Organic Federation of Canada, Montréal, Quebec",0,262038
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Prairie Improvement Network, Winnipeg, Manitoba",0,962619
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Prince Edward Island Adaptation Council, Charlottetown, Prince Edward Island",0,451636
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Pulse Canada, Winnipeg, Manitoba",0,801423
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Saskatchewan Canola Development Commission, Saskatoon, Saskatchewan",0,172206
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Saskatchewan Pulse Growers, Saskatoon, Saskatchewan",0,830278
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","South Nation Conservation, Finch, Ontario",0,168740
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Soy 20/20, Guelph, Ontario",0,412182
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Territorial Farmers Association, Hay River, Northwest Territories",0,146811
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Western Grains Research Foundation, Saskatoon, Saskatchewan",0,1111241
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Yukon Agricultural Association, Whitehorse, Yukon",0,160426
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Transfer payments under $100,000 (38 recipients)",0,998985
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Agri-Traceability Services, Calgary, Alberta",0,370096
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Animal Health Coalition, Guelph, Ontario",0,829536
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Cattlemen's Association, Calgary, Alberta",0,2038351
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Fertilizer Institute, Ottawa, Ontario",0,158000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Field Crop Research Alliance, Guelph, Ontario",0,786957
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Food Innovators, Winnipeg, Manitoba",0,240825
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Horticultural Council, Ottawa, Ontario",0,783973
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian International Grains Institute, Winnipeg, Manitoba",0,1000000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Nursery Landscape Association, Milton, Ontario",0,135725
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Ornamental Horticulture Alliance, Guelph, Ontario",0,163317
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Pork Council, Ottawa, Ontario",0,621918
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Poultry Research Council, Guelph, Ontario",0,395954
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Seed Growers' Association, Ottawa, Ontario",0,363060
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Sheep Federation, Guelph, Ontario",0,120801
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Simmental Association, Calgary, Alberta",0,707790
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Swine Health Board, Ottawa, Ontario",0,511244
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Swine Research and Development Cluster Inc, Québec, Quebec",0,231640
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Young Farmer's Forum, Middle Lake, Saskatchewan",0,250000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canola Council of Canada, Winnipeg, Manitoba",0,3990268
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Centre de recherche les buissons, Pointe-aux-Outardes, Quebec",0,334962
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Conseil pour le développement de l'agriculture du Québec, Longueuil, Quebec",0,2143843
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Conseil québécois de l'horticulture, Longueuil, Quebec",0,138409
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Dairy Farmers of Canada, Ottawa, Ontario",0,967632
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Eastern Canada Oilseeds Development Alliance Inc, Charlottetown, Prince Edward Island",0,456047
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Eastern Townships Forest Research Trust, Saint-Benoît-du-Lac, Quebec",0,215550
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Farm Management Canada, Ottawa, Ontario",0,616413
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Flax Council of Canada, Winnipeg, Manitoba",0,552058
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Fonds de développement de la transformation alimentaire Inc, Montréal, Quebec",0,3427091
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Investment Agriculture Foundation of British Columbia, Victoria, British Columbia",0,207218
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","IRDA, Québec, Quebec",0,109027
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Jewish Community Council of Montreal, Montréal, Quebec",0,341800
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Lower Mainland Horticulture Improvement Association, Abbotsford, British Columbia",0,354074
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Mustard 21 Canada Inc, Saskatoon, Saskatchewan",0,494000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","National Sunflower Association of Canada, Carman, Manitoba",0,390225
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","New Brunswick Agricultural Council, Fredericton, New Brunswick",0,312847
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Ontario Greenhouse Vegetable Growers, Leamington, Ontario",0,295734
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Vintners Association, Ottawa, Ontario",0,145540
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canadian Western Agribition, Regina, Saskatchewan",0,154000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Canola Council of Canada, Winnipeg, Manitoba",0,1114048
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Fédération des producteurs acéricoles du Québec, Longueuil, Quebec",0,426500
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Food Beverage Canada, Edmonton, Alberta",0,854548
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Fur Farmers of Canada, Thornhill, Ontario",0,196500
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Groupe Export agroalimentaire, Saint-Bruno, Quebec",0,1544047
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Malting Industry Association of Canada, Ottawa, Ontario",0,120666
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","North American Fur Association, Toronto, Ontario",0,403500
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Ontario Ginseng Growers Association, Simcoe, Ontario",0,103700
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Pet Industry Joint Advisory Council, Ottawa, Ontario",0,137940
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Pulse Canada, Winnipeg, Manitoba",0,408644
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Royal Agricultural Winter Fair, Toronto, Ontario",0,140000
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Wild Blueberry Association of North America, Upper Kingsclear, New Brunswick",0,580383
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to or behalf of international organizations and foreign countries","Transfer payments under $100,000 (48 recipients)",0,1145896
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities",,4309308,0
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities","Dalhousie University, Halifax, Nova Scotia",0,216577
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities","Governors of the University of Alberta, Edmonton, Alberta",0,149600
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities","McGill University, Montréal, Quebec",0,460219
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities","University of Alberta, Edmonton, Alberta",0,195494
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities","University of British Columbia, Vancouver, British Columbia",0,406176
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities","University of Guelph, Guelph, Ontario",0,1014750
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities","University of Manitoba, Winnipeg, Manitoba",0,913230
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities","University of Saskatchewan, Saskatoon, Saskatchewan",0,937229
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to universities","Transfer payments under $100,000 (1 recipient)",0,16033
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions",,38313941,0
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Agri-Adapt Council Ltd, Mount Pearl, Newfoundland and Labrador",0,425117
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Agriculture Adaptation Council, Guelph, Ontario",0,384759
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Agriculture and Food Council, Nisku, Alberta",0,2049809
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Agriculture Council of Saskatoon Inc, Saskatoon, Saskatchewan",0,1408778
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Agri-Futures Nova Scotia, Truro, Nova Scotia",0,329772
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Alberta Barley Commission, Calgary, Alberta",0,286975
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","BC Fruit Growers Association, Kelowna, British Columbia",0,112154
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canada Grains Council, Winnipeg, Manitoba",0,176456
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian 4-H Council, Ottawa, Ontario",0,1031900
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Transfer payments to other non-profit institutions","Canadian Agricultural Safety Association, Winnipeg, Manitoba",0,573251
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to provinces and territories","Government of Prince Edward Island, Charlottetown, Prince Edward Island",0,2977782
2013/2014,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Other transfer payments to provinces and territories","Government of the Northwest Territories, Yellowknife, Northwest Territories",0,480738
