FSCL_YR,MINC,MINE,DepartmentNumber-Numéro-de-Ministère,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,RCPNT_NML_EN_DESC,TOT_CY_XPND_AMT,AGRG_PYMT_AMT
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInsurance program","Province of Manitoba, Portage la Prairie, Manitoba",0,88597741
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInsurance program","Province of New Brunswick, Fredericton, New Brunswick",0,2771244
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInsurance program","Province of Newfoundland and Labrador, St John's, Newfoundland and Labrador",0,235675
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInsurance program","Province of Ontario, Toronto, Ontario",0,835841
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInsurance program","Province of Quebec, Québec, Quebec",0,27304882
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInsurance program","Province of Saskatchewan, Regina, Saskatchewan",0,16833685
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInsurance program","Recoveries (15 recipients)",0,-5921724
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInsurance program","Saskatchewan Crop Insurance Corporation, Melville, Saskatchewan",0,246294942
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInsurance program",,701496004,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInvest program","Province of Quebec, Québec, Quebec",0,24986173
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriInvest program",,24986173,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriStability program","Agricorp, Toronto, Ontario",0,81057906
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriStability program","Agriculture Financial Services Corporation, Lacombe, Alberta",0,83168371
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriStability program","Prince Edward Island Agricultural Insurance Corporation, Charlottetown, Prince Edward Island",0,4414505
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriStability program","Province of British Columbia, Kelowna, British Columbia",0,10281137
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriStability program","Province of Quebec, Québec, Quebec",0,42289693
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriStability program","Saskatchewan Crop Insurance Corporation, Melville, Saskatchewan",0,90315829
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the AgriStability program",,311527441,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the Canadian Agricultural Income Stabilization program Inventory Transition Initiative","Recoveries (5 recipients)",0,-136027
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contribution payments for the Canadian Agricultural Income Stabilization program Inventory Transition Initiative",,-136027,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contributions for agricultural risk management - Enhanced Spring Credit Advance program Business Risk Management","Recoveries (168 recipients)",0,-354579
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contributions for agricultural risk management - Enhanced Spring Credit Advance program Business Risk Management","Transfer payments under $100,000 (3 recipients)",0,1504
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contributions for agricultural risk management - Enhanced Spring Credit Advance program Business Risk Management",,-353075,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contributions in support of the Assistance to the Pork industry initiative","Recoveries (9 recipients)",0,-20782068
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contributions in support of the Assistance to the Pork industry initiative",,-20782068,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contributions to a transition to future risk management programming","Recovery (1 recipient)",0,-17844
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Contributions to a transition to future risk management programming",,-17844,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriInvest Kickstart program","Recoveries (113 recipients)",0,-83929
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriInvest Kickstart program",,-83929,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriInvest program","Recoveries (1,127 recipients)",0,-1391076
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriInvest program","Transfer payments under $100,000 (86,910 recipients)",0,153670131
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriInvest program",,152279055,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","3529941 Manitoba Ltd, Steinbach, Manitoba",0,633594
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","501663 NB Ltd, Sussex, New Brunswick",0,174409
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","5999422 Manitoba Ltd, Rivers, Manitoba",0,190781
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","71844 Manitoba Ltd, Ethelbert, Manitoba",0,130886
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Aviator Farms Ltd, Waterville, Nova Scotia",0,191496
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Brooks Mink Ranch Ltd, Weymouth, Nova Scotia",0,975814
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Brookside Fur Farm Ltd, Weymouth, Nova Scotia",0,147390
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","D and D Mink Inc, Cormack, Newfoundland and Labrador",0,102685
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","F A T Farm Incorporated, Tatamagouche, Nova Scotia",0,188330
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Ferme Nord-Est Limitée, Penobsquis, New Brunswick",0,127477
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Hillsdale Fur Farm Limited, Weymouth, Nova Scotia",0,460459
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Jason Mullen Mink Ranch Ltd, Weymouth, Nova Scotia",0,181234
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Nex-Ear Farms Inc, Reston, Manitoba",0,111563
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Norman & Ruth Anderson & Sons Farms Ltd, Brandon, Manitoba",0,1769410
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Recoveries (4,860 recipients)",0,-12949851
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Ridgeville Colony Farms Ltd, Ridgeville, Manitoba",0,223432
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Sowcow Farms Inc, Penobsquis, New Brunswick",0,109700
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Transfer payments under $100,000 (1,759 recipients)",0,41993415
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Trevor Sabine Mink Ranch Ltd, Weymouth, Nova Scotia",0,256728
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program","Victory Farms Inc, Weymouth, Nova Scotia",0,354463
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the AgriStability program",,35373415,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the Canadian Agricultural Income Stabilization program Inventory Transition Initiative","Recoveries (65 recipients)",0,-84398
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grant payments for the Canadian Agricultural Income Stabilization program Inventory Transition Initiative",,-84398,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grants in support of the Cost of Production Benefit","Recoveries (4 recipients)",0,-23540
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grants in support of the Cost of Production Benefit",,-23540,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grants in support of the Grain and Oilseed Payment program","Recoveries (6 recipients)",0,-35345
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Grants in support of the Grain and Oilseed Payment program",,-35345,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Loan guarantees under the Canadian Agricultural Loans Act","Bank of Montreal Financial Group, Toronto, Ontario",0,505365
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Loan guarantees under the Canadian Agricultural Loans Act","Recoveries (19 recipients)",0,-60505
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Loan guarantees under the Canadian Agricultural Loans Act","Royal Bank of Canada, Toronto, Ontario",0,144214
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Loan guarantees under the Canadian Agricultural Loans Act","Transfer payments under $100,000 (2 recipients)",0,22766
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Loan guarantees under the Canadian Agricultural Loans Act",,611840,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Access Credit Union, Carman, Manitoba",0,1717269
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Alberta Treasury Branches Financial, Calgary, Alberta",0,979667
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Bank of Montreal Financial Group, Toronto, Ontario",0,6121265
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Bank of Nova Scotia, Halifax, Nova Scotia",0,2801394
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Beef Farmers of Ontario, Guelph, Ontario",0,471007
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Canadian Imperial Bank of Commerce, Toronto, Ontario",0,32846678
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Desjardins Group, Lévis, Quebec",0,279958
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Fédération des producteurs acéricoles du Québec, Longueuil, Quebec",0,1203415
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Feeder Association of Alberta Ltd, Edmonton, Alberta",0,509627
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","National Bank of Canada, Montréal, Quebec",0,931519
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Province of Saskatchewan, Regina, Saskatchewan",0,264705
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Recoveries (2,512 recipients)",0,-23904527
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Royal Bank Of Canada, Toronto, Ontario",0,273271
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Toronto-Dominion Bank, Toronto, Ontario",0,209667
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Transfer payments under $100,000 (35 recipients)",0,167239
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act","Western Cash Advance Inc, Barrhead, Alberta",0,798725
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","(S) Payments in connection with the Agricultural Marketing Programs Act",,25670879,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriCompetitiveness program under Growing Forward 2","Canadian 4-H Council, Ottawa, Ontario",0,1290841
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriCompetitiveness program under Growing Forward 2","Canadian Agricultural Safety Association, Winnipeg, Manitoba",0,860000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriCompetitiveness program under Growing Forward 2","Canadian Young Farmer's Forum, Middle Lake, Saskatchewan",0,245264
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriCompetitiveness program under Growing Forward 2","Farm Management Canada, Ottawa, Ontario",0,842000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriCompetitiveness program under Growing Forward 2","Transfer payments under $100,000 (1 recipient)",0,32500
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriCompetitiveness program under Growing Forward 2",,3270605,0
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","A and L Biologicals Inc, London, Ontario",0,326666
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Abcelex Technologies Inc, Mississauga, Ontario",0,799392
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Agrivita Canada Inc, Saskatoon, Saskatchewan",0,308633
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Alberta Barley Commission, Calgary, Alberta",0,576556
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Asparagus Farmers of Ontario, Simcoe, Ontario",0,133949
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Atlantic Grains Council, Moncton, New Brunswick",0,214291
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Bioindustrial Innovation Canada, Sarnia, Ontario",0,1146658
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Biovet Inc, Saint-Hyacinthe, Quebec",0,232268
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Blue Water Wash Ltd, Blumenort, Manitoba",0,560000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Bonduelle Canada Inc, Saint-Denis-sur-Richelieu, Quebec",0,995760
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","British Columbia Fruit Growers Association, Kelowna, British Columbia",0,337912
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","British Columbia Wine Grape Council, Peachland, British Columbia",0,130153
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Buddy's Kitchen Inc, Aurora, Ontario",0,209000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian Aberdeen Angus Association, Rocky View County, Alberta",0,235000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian Association of Fairs and Exhibitions, Brandon, Manitoba",0,225818
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian Cattlemen's Association, Calgary, Alberta",0,1913360
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian Field Crop Research Alliance, Guelph, Ontario",0,587193
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian Food Innovators, Winnipeg, Manitoba",0,296013
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian Horticultural Council, Ottawa, Ontario",0,1250771
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian International Grains Institute, Winnipeg, Manitoba",0,750000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian Ornamental Horticulture Alliance, Guelph, Ontario",0,627835
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian Poultry Research Council, Guelph, Ontario",0,782801
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canadian Swine Research and Development Cluster Inc, Québec, Quebec",0,2980456
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Canola Council of Canada, Winnipeg, Manitoba",0,2812118
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Centre de dévéloppement du porc du Québec, Québec, Quebec",0,119004
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Centre de recherche agroalimentaire de Mirabel, Mirabel, Quebec",0,119881
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Clean Seed Agricultural Technologies Ltd, Burnaby, British Columbia",0,1825000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","CNA Diagnostics Inc, Calgary, Alberta",0,174685
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Competitive Green Technologies, Leamington, Ontario",0,767872
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Composites Innovation Centre, Winnipeg, Manitoba",0,433282
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Dairy Farmers of Canada, Ottawa, Ontario",0,2450000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Decisive Farming Corporation, Irricana, Alberta",0,633080
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","DL Seeds Inc, Morden, Manitoba",0,159700
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Ducks Unlimited Canada, Stonewall, Manitoba",0,164521
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Eastern Canada Oilseeds Development Alliance Inc, Charlottetown, Prince Edward Island",0,477539
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Eli Lilly Canada Inc, Scarborough, Ontario",0,207109
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Fédération des Producteurs Acéricoles du Québec, Longueuil, Quebec",0,374107
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Ferme Onésime Pouliot Inc, Saint-Jean-de-l'Île-d'Orléans, Quebec",0,125345
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Fertilizer Canada, Ottawa, Ontario",0,386007
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Flax Council of Canada, Winnipeg, Manitoba",0,164919
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Fondation pour l'amélioration génétique de la laitue et des légumes feuilles, Saint-Cyprien-de-Napierville, Quebec",0,263777
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Food and Consumer Products of Canada, Toronto, Ontario",0,199472
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Gay Lea Food Cooperative Ltd, Mississauga, Ontario",0,1625256
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Glenora Distillers International Ltd, Lower Sackville, Nova Scotia",0,650000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Greenbelt Greenhouse Ltd, Gormley, Ontario",0,640585
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Greenfield Speciality Alcohols Inc, Brampton, Ontario",0,477243
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Greenhouse Juice Company, Toronto, Ontario",0,2736763
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Institut de recherche et développement en agroenvironnement, Québec, Quebec",0,148227
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Les Éleveurs de volailles du Québec, Longueuil, Quebec",0,304520
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Logiag Inc, Châteauguay, Quebec",0,220000
2016/2017,02,"Agriculture and Agri-Food",001,"Agriculture and Agri-Food","Contribution payments for the AgriInnovation program under Growing Forward 2","Lower Mainland Horticulture Improvement Association, Abbotsford, British Columbia",0,491867
